Id,WnvPresent
128,9.810925736706857e-05
129,0.010734192301617812
130,0.004293336806108596
131,0.011929687378131644
132,2.6316752389754833e-06
133,7.597189557399398e-07
134,8.001137401593957e-05
135,0.19574035516542523
136,0.0002495365364661229
137,0.015971255589197694
138,0.0033829025043398
139,0.016040411101221667
140,2.8981543691911326e-06
141,7.279903912024049e-07
142,0.00011180385607701158
143,0.11050114156235183
144,0.0003098169850961317
145,0.012275717661698982
146,0.004947290034444899
147,0.012259121747458981
148,2.9570210728111497e-06
149,7.952774722626024e-07
150,8.111988994074141e-05
151,0.2719112147394321
152,0.00028638894645126247
153,0.015829205127447128
154,0.00698423255937868
155,0.015970146669718917
156,4.088664361107129e-06
157,1.0569105785340609e-06
158,0.00011269790868192016
159,0.3015627484109889
160,0.00036428205600798683
161,0.010760850883871048
162,0.004277974940040443
163,0.010538707125213827
164,2.5729645335860928e-06
165,6.969055790206115e-07
166,6.944062791480922e-05
167,0.2654291947708262
168,0.00025806092258749946
169,0.005265311415596283
170,0.002035353466025979
171,0.006224574414920755
172,1.14537424339711e-06
173,3.823020197359728e-07
174,4.0878656162947996e-05
175,0.12557674865666985
176,0.00013944774414921833
177,0.007244077535959096
178,0.002854987682267973
179,0.007970828077956805
180,1.6903830510432656e-06
181,5.358155660587329e-07
182,5.2137455281686895e-05
183,0.17971218552595017
184,0.0001848448610136833
185,0.004108296965808502
186,0.0015948777391538193
187,0.0049063619158298145
188,8.798187091208021e-07
189,3.0890665182874546e-07
190,3.187050309160709e-05
191,0.11223212243837297
192,0.00011607627230674235
193,0.014598521536656391
194,0.006456335753799835
195,0.015512860059938204
196,4.78376698475862e-06
197,1.1380814156543484e-06
198,0.00013869170088353071
199,0.19426381467626597
200,0.0003193597172740416
201,0.006551235783912859
202,0.002536944775387107
203,0.007785676417126637
204,1.4491707913949967e-06
205,4.6345713065201363e-07
206,5.1872780279826646e-05
207,0.1361262223657518
208,0.00016414232535804494
209,0.01713522002119028
210,0.0034976896668150307
211,0.017130225480021594
212,3.2506103345208455e-06
213,8.06581663494047e-07
214,0.00012399819899982075
215,0.1096650832065938
216,0.0003337286324766468
217,0.005875402986345133
218,0.0022172623943424266
219,0.0073739576072985894
220,1.2512120448684102e-06
221,4.063427724276265e-07
222,4.877594067265039e-05
223,0.11771686914511212
224,0.00014612738510860784
225,0.00441544846014181
226,0.0015533929035525967
227,0.00551536221253562
228,8.365207240032548e-07
229,2.9240623056641574e-07
230,3.6367924013709906e-05
231,0.09213848370891468
232,0.00011032875989211008
233,0.034598877598966044
234,0.00754462475965162
235,0.03419013111295608
236,1.0511127777338242e-05
237,2.1435572115202455e-06
238,0.00034434434113716784
239,0.14627908965516062
240,0.0006529271452636354
241,0.00844929447645413
242,0.0033524835886053466
243,0.00925592883165478
244,2.0141164305055787e-06
245,6.110207380031355e-07
246,6.073655306079278e-05
247,0.1937701638697062
248,0.00020901207877078358
249,0.010118600592962258
250,0.004055212227908734
251,0.010876942691858687
252,2.484262731348741e-06
253,7.138355952157925e-07
254,7.174899048849799e-05
255,0.2183458301997532
256,0.0002426385361480423
257,0.0041228593481692655
258,0.0015226299781247517
259,0.005388971280763477
260,8.144934456770387e-07
261,2.874982500918243e-07
262,3.5333536767173815e-05
263,0.09203839748853906
264,0.00010883319194075458
265,0.005246950846089806
266,0.0020329630659324193
267,0.006172955097239236
268,1.1469696804006528e-06
269,3.8455945341623583e-07
270,4.0395225508235426e-05
271,0.12790389408171737
272,0.0001396295757326571
273,0.005781263381374983
274,0.002236811885815322
275,0.006843599382054686
276,1.2671365374816858e-06
277,4.1432669589411057e-07
278,4.52250319030895e-05
279,0.13038468421139057
280,0.00014956608263807662
281,0.003261319915187093
282,0.0012665663697093337
283,0.0040157617416689585
284,6.797022784022028e-07
285,2.4104492947217177e-07
286,2.609006886804311e-05
287,0.0956436727368367
288,9.259566444477309e-05
289,0.0033142017547003917
290,0.0012887381970226805
291,0.004029153227511762
292,6.959367518403464e-07
293,2.441776921268317e-07
294,2.6093942110130284e-05
295,0.09923684675168688
296,9.340767842470848e-05
297,0.013594968250776095
298,0.005919176897670183
299,0.014556731984908157
300,3.5820269318690627e-06
301,9.520384089248695e-07
302,0.00010263974321406389
303,0.2504103438162095
304,0.00031688922097242986
305,0.009085227448378483
306,0.0037986364311850154
307,0.01099568262678045
308,2.335011647696612e-06
309,6.664704612882482e-07
310,7.837394850757297e-05
311,0.15479318714385723
312,0.00021822309244916042
313,0.009553079900296428
314,0.003782397367266026
315,0.010735196392978836
316,2.2857626100987796e-06
317,6.767678320219016e-07
318,7.10722342279805e-05
319,0.18631296164891098
320,0.00022723600345202937
321,0.0284155493024442
322,0.006268712807982726
323,0.027833855125051227
324,7.75560258384323e-06
325,1.6282622099471895e-06
326,0.000252932531112822
327,0.13698991772366526
328,0.0005276650121387054
329,0.01407262088613007
330,0.0026350312380095447
331,0.014954161711785867
332,2.488016901319332e-06
333,6.61709672567274e-07
334,0.000104532802481286
335,0.09386688773634064
336,0.0002982364802584522
337,0.0069713125121645785
338,0.002733046566691005
339,0.007967946431875457
340,1.5978033798180164e-06
341,5.022723418522411e-07
342,5.228353096215177e-05
343,0.1583992674050483
344,0.00017659094102226425
345,0.004651280791892759
346,0.0018002443089459252
347,0.005545034311608404
348,1.0014969822844666e-06
349,3.46083693219771e-07
350,3.62674439217917e-05
351,0.11742462026855935
352,0.00012700792874534474
353,0.0069991474558759115
354,0.002744946269422207
355,0.00795001520500833
356,1.6085474448081453e-06
357,5.054263405885643e-07
358,5.209718689653701e-05
359,0.1617324778932037
360,0.00017760843243391447
361,0.008186506207793562
362,0.003243108250359399
363,0.00898761454138109
364,1.9421557696025227e-06
365,5.941145601307462e-07
366,5.89302694805734e-05
367,0.19021650753187577
368,0.00020370820972468953
369,0.010339501588023794
370,0.004135155264512404
371,0.010528882535861372
372,2.5078832214994235e-06
373,7.04499650893243e-07
374,6.941269768907499e-05
375,0.24493611841838725
376,0.0002491402136839692
377,0.00811445652974945
378,0.0032064207065150606
379,0.00841486680386815
380,1.9436099341844856e-06
381,5.874180972132436e-07
382,5.518983816126001e-05
383,0.21338554685912886
384,0.00020467484569571486
385,0.006644390421665977
386,0.0026122135075626086
387,0.007314094556309913
388,1.5367292888108727e-06
389,4.993216832665445e-07
390,4.777225271254817e-05
391,0.17349859816182722
392,0.00017282751324070958
393,0.00827625801610912
394,0.0029507588226414545
395,0.009438796644742934
396,1.7479369020192175e-06
397,5.271740863425675e-07
398,6.37643469842301e-05
399,0.13306074470468307
400,0.00018179449516065796
401,0.013050293632669156
402,0.005518506278390172
403,0.013908311977531833
404,3.34653342259978e-06
405,9.033635434013764e-07
406,9.628325292920629e-05
407,0.24312963027623147
408,0.000302208805670446
409,0.009141561515694192
410,0.0038087437833126854
411,0.01097786087114106
412,2.337184172468715e-06
413,6.68892677373189e-07
414,7.788100719712779e-05
415,0.15753208209926942
416,0.0002195613819992589
417,0.007692443431438264
418,0.002987385146592286
419,0.009412583902775625
420,1.7639939466943928e-06
421,5.345172597974475e-07
422,6.329586823949458e-05
423,0.13750791287703826
424,0.0001845133802104975
425,0.007438460889818066
426,0.0028795227230005585
427,0.009015871824379901
428,1.6849789003980505e-06
429,5.175993567429623e-07
430,6.055010961631602e-05
431,0.13754967510547847
432,0.00017968905911311945
433,0.006797804818308019
434,0.0022368064740545877
435,0.007551722594914792
436,1.2764073589518348e-06
437,4.08079705246277e-07
438,5.053691915198954e-05
439,0.11446694136215423
440,0.00014636897073971254
441,0.017206149076995247
442,0.003468878399742513
443,0.01721598278948534
444,3.271927453052984e-06
445,8.134758853865168e-07
446,0.00012539461824588192
447,0.10858083515583099
448,0.00033650752590431667
449,0.007410606101700912
450,0.002867702689205138
451,0.00897548119483906
452,1.676492747785238e-06
453,5.157191798241514e-07
454,6.026893026497528e-05
455,0.13749219630397838
456,0.0001791471065173123
457,0.019545372249384817
458,0.004292705912674256
459,0.019122708219153198
460,4.0586814417994e-06
461,9.523921403637309e-07
462,0.00014631458499654769
463,0.12185479843849284
464,0.0003659595774511719
465,0.003951351479173661
466,0.001524445621890904
467,0.00480796133032477
468,8.306736917079076e-07
469,2.9475499118034164e-07
470,3.148738035020998e-05
471,0.10431648507393963
472,0.00011143247699029805
473,0.012163838378606424
474,0.004988247996352686
475,0.013045757438426444
476,3.0528621526046705e-06
477,8.39416438531863e-07
478,8.83699197210811e-05
479,0.22935373640487192
480,0.0002813573031416363
481,0.010349475704824664
482,0.004159781582558601
483,0.010854834287834386
484,2.5377323305818176e-06
485,7.231678208458471e-07
486,7.164727330955431e-05
487,0.23286665500538611
488,0.0002488619886003015
489,0.002808182897834676
490,0.0011216247935109164
491,0.003574822430082312
492,5.955425090741938e-07
493,2.08167430408471e-07
494,2.3148995075234182e-05
495,0.0899755839571839
496,8.156922384781339e-05
497,0.007712363064952664
498,0.0030070726194284486
499,0.009003290183548807
500,1.7534451015188367e-06
501,5.417762921269425e-07
502,6.028762368571579e-05
503,0.15166534356854725
504,0.00018744462980090182
505,0.016343050007983605
506,0.0026505363814334
507,0.01781932293954057
508,3.3499489242397416e-06
509,8.63233743733396e-07
510,0.00014070548633529395
511,0.08861807080087006
512,0.0003709901994486954
513,0.012454443030577897
514,0.0050604366795765346
515,0.01308348124413616
516,3.0671936264821722e-06
517,8.413562843101262e-07
518,8.742361304392e-05
519,0.2437329355004537
520,0.00028758651090995225
521,0.005982297716366298
522,0.0022932684020950237
523,0.0072140735884009405
524,1.2912068790441047e-06
525,4.218201022644964e-07
526,4.79388992023419e-05
527,0.12650884150005512
528,0.00015137831830986666
529,0.0105723704426588
530,0.004241324832654079
531,0.011428787178768243
532,2.6062967467822635e-06
533,7.409882155461942e-07
534,7.548094326327294e-05
535,0.21857063783946842
536,0.00025067580286098544
537,0.009826891812002006
538,0.0039358564734546745
539,0.010520800163715777
540,2.40632123011222e-06
541,6.962280740764611e-07
542,6.937024682584144e-05
543,0.21773676343133141
544,0.00023744970443585753
545,0.007508601452179648
546,0.0029102637798398942
547,0.008900863739668334
548,1.6973545962812095e-06
549,5.241186309296174e-07
550,5.9899459292383555e-05
551,0.1430034460046387
552,0.00018187689935700676
553,0.024022587096501312
554,0.005618134070650524
555,0.023393126383316632
556,5.86530874421543e-06
557,1.2766500001266823e-06
558,0.0001964112206345899
559,0.13594120027811268
560,0.00043827197380613594
561,0.007612444683626926
562,0.0030012415626107483
563,0.008464768375278535
564,1.781634234812566e-06
565,5.530067963450653e-07
566,5.5403603489107596e-05
567,0.17842444595767054
568,0.0001914234521955711
569,0.008396967245235533
570,0.0028117672560869496
571,0.009140535499873535
572,1.660556139409712e-06
573,5.034937405364416e-07
574,6.183815258820985e-05
575,0.12776664888745815
576,0.00017480932326164177
577,0.010103436188411623
578,0.004443712112647402
579,0.012131518373224093
580,2.805988697336322e-06
581,7.695952919455893e-07
582,9.030108869760751e-05
583,0.16718842016308086
584,0.0002428313893281214
585,0.007931473356540066
586,0.003105256654922003
587,0.009176788039456523
588,1.82473026501738e-06
589,5.603978981166649e-07
590,6.091229143790116e-05
591,0.15893148578697464
592,0.00019307437925441504
593,0.009273495916675874
594,0.0030053915777461626
595,0.009525249693233543
596,1.8016888369875216e-06
597,5.3424398624017e-07
598,6.650212797808431e-05
599,0.12915288003250444
600,0.00018177364768817177
601,0.010842397050294215
602,0.0033475751565388984
603,0.010907205339194793
604,2.0555830861405856e-06
605,5.87981469135701e-07
606,7.479071648193285e-05
607,0.13134222475790142
608,0.0002008938432174552
609,0.012259236610175863
610,0.004420655417459261
611,0.012188227627821195
612,2.8625345946579964e-06
613,7.696990584335576e-07
614,9.520765519336621e-05
615,0.1507645987113863
616,0.0002384604111908848
617,0.016625327087669
618,0.0063547818714628605
619,0.015866563245251236
620,4.9060788954432775e-06
621,1.1534113483306092e-06
622,0.00014363314887688592
623,0.1814459938999328
624,0.0003106605349630981
625,0.014708076001034768
626,0.00449749280748611
627,0.014562938942774046
628,3.06975412008685e-06
629,8.033190553677207e-07
630,0.00010318309928103632
631,0.1428785286259076
632,0.000274206489525081
633,0.018616596652784582
634,0.006376088415806087
635,0.017786141012910317
636,5.076587212748655e-06
637,1.1845212704830812e-06
638,0.00015019474238874342
639,0.17323696620981202
640,0.0003429737626735794
641,0.013774602248420554
642,0.0037906036163667
643,0.013910202192368598
644,2.450493214240088e-06
645,6.79133022311394e-07
646,8.957927413130064e-05
647,0.128451691941899
648,0.00025889069386142037
649,0.017094108308819068
650,0.00844419976201448
651,0.01827638666586908
652,6.499157003399812e-06
653,1.4431551110718768e-06
654,0.00018234524148945462
655,0.2277725115130489
656,0.00039154259958131346
657,0.01759797636448272
658,0.0075266540364767815
659,0.017196897274418418
660,5.921766404263143e-06
661,1.3331971772724075e-06
662,0.00016893228760835695
663,0.2041047041482197
664,0.00035494110028459346
665,0.008998113791089841
666,0.0018870407638660871
667,0.009863742096246424
668,1.3067381174550795e-06
669,3.8023903546490914e-07
670,5.855277362807167e-05
671,0.08913664618231391
672,0.0001893839293181953
673,0.008922025776522041
674,0.0027063289509623267
675,0.008901051539449154
676,1.6006482176039665e-06
677,4.847710923964947e-07
678,6.101607094513858e-05
679,0.12168903682171038
680,0.00016855618658153412
681,0.0061434118138048764
682,0.0014629522579711935
683,0.0071168414612043885
684,8.722577128565448e-07
685,2.9516095088587773e-07
686,4.1283259175607866e-05
687,0.07884553538603342
688,0.00014004115909836196
689,0.008225642739206049
690,0.001958909796529058
691,0.008773328225269428
692,1.1669558711516756e-06
693,3.7778551795035454e-07
694,4.9993516352326775e-05
695,0.09528413124596093
696,0.00016455010183243405
697,0.0075486651458082235
698,0.001618287042885601
699,0.008656534861434483
700,1.1136690335878403e-06
701,3.342196845780854e-07
702,5.194775282037977e-05
703,0.08167339427991677
704,0.00017001008535047458
705,0.007066976522589169
706,0.00138852138021023
707,0.00815273628289391
708,1.102144860171111e-06
709,3.3875816646371614e-07
710,5.421858681092987e-05
711,0.06948925193291942
712,0.00017413164044672859
713,0.011264136934149295
714,0.0022835195191049967
715,0.012008142027181774
716,1.7546232462732144e-06
717,4.862872556218416e-07
718,7.541587064722913e-05
719,0.09537854643029701
720,0.00023152830597924606
721,0.0070044201456000346
722,0.0019285773394978833
723,0.007273851187655367
724,1.1023990948945205e-06
725,3.641465780066052e-07
726,4.633929371753755e-05
727,0.09958936136048112
728,0.0001355455760527096
729,0.009340270806364046
730,0.0023959273556525868
731,0.009320612447839043
732,1.4192472504402318e-06
733,4.4329391125596514e-07
734,5.665436423340562e-05
735,0.1093891400953165
736,0.00016996309506680805
737,0.00988585011617055
738,0.0018781041590750064
739,0.011025468286570292
740,1.5219991926047398e-06
741,4.382868128931716e-07
742,6.921287200304749e-05
743,0.08552452251232133
744,0.00021611195023388407
745,0.013641688561539887
746,0.005346358145164766
747,0.01383583677175445
748,3.7380802954816505e-06
749,9.531577935869398e-07
750,0.00011559733523975688
751,0.17040293793482766
752,0.00027595534264956214
753,0.018416000332719094
754,0.007775100210144791
755,0.017584282621691136
756,6.208341299109711e-06
757,1.38028091253902e-06
758,0.00017652972543231852
759,0.2057313419388648
760,0.0003627258385401625
761,0.010799684772123591
762,0.004561503843732162
763,0.01239218798268419
764,2.9027248443996196e-06
765,7.869036573433532e-07
766,9.366231659540603e-05
767,0.16492457182088063
768,0.00024562756583756354
769,0.018930657710669995
770,0.0028861786302727503
771,0.020563649948006718
772,4.242118282390103e-06
773,1.0573617109723054e-06
774,0.0001737152150370672
775,0.08971719726168666
776,0.0004310581303511913
777,0.011768323573258807
778,0.00202970889454753
779,0.01323121323888896
780,2.046857172224907e-06
781,5.693574422187058e-07
782,9.199930570142056e-05
783,0.08238496053762902
784,0.0002692924883269392
785,0.014483060950703246
786,0.0021610748481904387
787,0.01651607397891419
788,3.0775293986727257e-06
789,8.240183798016813e-07
790,0.0001392812296686942
791,0.07482564858786042
792,0.00037647569966223714
793,0.008072565732070637
794,0.0013462969990887378
795,0.009072216145738391
796,1.3763376676963113e-06
797,4.171595363267971e-07
798,6.89633305659667e-05
799,0.06207297186312485
800,0.00021106235631225103
801,0.008011482413757199
802,0.001359639511704329
803,0.00903657620362262
804,1.3482235545557093e-06
805,4.0867351730221333e-07
806,6.724393569870335e-05
807,0.06318116149395255
808,0.0002069969896635167
809,0.012475622394626604
810,0.0017752126323837807
811,0.013685161536435392
812,2.5665403096842115e-06
813,7.181403368590376e-07
814,0.0001232794596243091
815,0.06673143643241951
816,0.00034292772140228836
817,0.011725243126273911
818,0.001656839272498195
819,0.012810671525623249
820,2.3500359185742816e-06
821,6.674847597200998e-07
822,0.0001146222273306961
823,0.06366988328087038
824,0.00032313658860813024
825,0.011312808427181313
826,0.0019528619067926023
827,0.012746378384080291
828,1.9358826317168577e-06
829,5.435688706526508e-07
830,8.783576855216564e-05
831,0.08138683250330328
832,0.00025972206621726305
833,0.012341298236087093
834,0.0019144926966411819
835,0.014028519694382659
836,2.347126930133503e-06
837,6.491772608066665e-07
838,0.00010804395885010479
839,0.07490292816489796
840,0.00030437759732581196
841,0.017504499622639814
842,0.004800468014633884
843,0.017186354459353233
844,3.5476054980852864e-06
845,8.927366478016209e-07
846,0.00012511864155128198
847,0.14064111822900602
848,0.0003224694002200475
849,0.012039227683890586
850,0.0030390853317765446
851,0.01218007889896735
852,1.8964645141491384e-06
853,5.5412494154551e-07
854,7.439116608635784e-05
855,0.11651823459073771
856,0.00022357606185332708
857,0.0239903612318642
858,0.0034910114636148262
859,0.02575710363023115
860,6.172823589319243e-06
861,1.4566307329640838e-06
862,0.0002464529327539216
863,0.10078232951715932
864,0.0005584069971949152
865,0.00924378259099579
866,0.0015149073275605423
867,0.010426501929420883
868,1.5521218337342141e-06
869,4.581860421788428e-07
870,7.529745332006633e-05
871,0.06834399995307856
872,0.00022872307805666284
873,0.008938703775312652
874,0.001358232313300017
875,0.009883544178089237
876,1.6133440749473353e-06
877,4.826828222411558e-07
878,8.143177958350886e-05
879,0.05967070693800163
880,0.00024205033966146066
881,0.011089573951200823
882,0.0021741431801955364
883,0.012024867501056564
884,1.7509950142093022e-06
885,4.892350874413799e-07
886,7.655457703545452e-05
887,0.09185372914891259
888,0.00023404126907165267
889,0.010598024858984886
890,0.001533016402623534
891,0.0117052005606645
892,1.992717156300442e-06
893,5.768363715508979e-07
894,9.797688596126657e-05
895,0.06238377822850309
896,0.000283379702230362
897,0.005821031296606169
898,0.002273676409992944
899,0.006587708299499159
900,1.3129046252925039e-06
901,4.3733350712314443e-07
902,4.294107679539922e-05
903,0.15229864191847545
904,0.00015431334759500345
905,0.016597853115682952
906,0.005889418861466251
907,0.015945916572642875
908,4.452261266188295e-06
909,1.0847538485958608e-06
910,0.0001347276248966589
911,0.17015923210255632
912,0.0003070058899015225
913,0.008752950787804345
914,0.0027012544357845713
915,0.008894207759198029
916,1.5947852926602846e-06
917,4.842176766394819e-07
918,6.0656538424788577e-05
919,0.1223605955591542
920,0.00016869236728222407
921,0.015124327615456857
922,0.00214761464573132
923,0.016811344804489328
924,3.4104298865232984e-06
925,9.149864242132809e-07
926,0.00015818298478280946
927,0.07708281929689377
928,0.0004212220914633374
929,0.01779833561737938
930,0.007378220420519139
931,0.01632156062419547
932,4.250961680298676e-06
933,1.0025728915311042e-06
934,0.00011121419903280256
935,0.35269534418296156
936,0.00039314848179242644
937,0.021788901011541587
938,0.01020255106801447
939,0.020158002277122562
940,5.746553609958705e-06
941,1.2715275602051665e-06
942,0.00014894239495997466
943,0.398221941043016
944,0.0004917528387838474
945,0.027936993598141672
946,0.014453265596718706
947,0.02558549737939482
948,8.577288178209066e-06
949,1.7344408561380258e-06
950,0.00021765360523840662
951,0.45520141705881045
952,0.0006446068017513306
953,0.022212910846135064
954,0.004145022326134141
955,0.022058422232221143
956,5.0006041090790074e-06
957,1.170966304146439e-06
958,0.00018201208891536152
959,0.11191642175039777
960,0.00043418650630876686
961,0.005673623121385531
962,0.0021113362903852537
963,0.007083436199316926
964,1.1836112682923903e-06
965,3.883738030722378e-07
966,4.681222789122018e-05
967,0.1139113123302307
968,0.00014059465434099173
969,0.024050520655260043
970,0.004185973816761688
971,0.024062764574026705
972,5.733660762076678e-06
973,1.3256182708070552e-06
974,0.00020992494958798128
975,0.11022102085348456
976,0.0004813478107126779
977,0.008887259595869413
978,0.0014448086142319293
979,0.009983037883351299
980,1.5155481234337744e-06
981,4.5133170736465113e-07
982,7.459690448600309e-05
983,0.06533671902108129
984,0.00022612029964595056
985,0.009668002731887755
986,0.001641806781674609
987,0.011028341579471301
988,1.581201100234185e-06
989,4.611262292003006e-07
990,7.49278389095331e-05
991,0.07406642848440198
992,0.0002292095502352603
993,0.017178325030742115
994,0.0024157585506380027
995,0.019247365185996707
996,4.101945741059985e-06
997,1.0674383892217282e-06
998,0.0001866342117864533
999,0.08473721977826061
1000,0.0004763829128752299
1001,0.006785666856851727
1002,0.0026578409534234637
1003,0.007732975586486138
1004,1.551438632940627e-06
1005,4.910460536273117e-07
1006,5.0654963049071445e-05
1007,0.1580372897076768
1008,0.0001730884831422396
1009,0.00794239550243991
1010,0.0031243692120751865
1011,0.009032805396325987
1012,1.8504241877908792e-06
1013,5.675192696829631e-07
1014,5.95173291683962e-05
1015,0.16889683660594043
1016,0.0001957411426191481
1017,0.007631721308363884
1018,0.003003233305170097
1019,0.008610031886065775
1020,1.7777806946322036e-06
1021,5.49170229813504e-07
1022,5.6519727781000706e-05
1023,0.1711114386436753
1024,0.00019066144689669755
1025,0.008824222941053913
1026,0.0034834751183274544
1027,0.009966804316299047
1028,2.0873247983810537e-06
1029,6.274463410339438e-07
1030,6.584661998120371e-05
1031,0.17940438305920783
1032,0.00021312361258794433
1033,0.011849887088143529
1034,0.004779642150546519
1035,0.012055616134167427
1036,2.873803203292578e-06
1037,7.89102020102304e-07
1038,7.975825941941389e-05
1039,0.2600162427275958
1040,0.0002783155450146911
1041,0.01991425872933454
1042,0.006024152735052704
1043,0.01914079778243495
1044,4.791527226894238e-06
1045,1.1360260885867207e-06
1046,0.00015159740145788525
1047,0.15941788156698947
1048,0.0003652367405959606
1049,0.012705622231209716
1050,0.0023098278409384816
1051,0.013903398390214806
1052,2.2056719902138874e-06
1053,6.0140435759125e-07
1054,9.583766887616372e-05
1055,0.08870295873639972
1056,0.00027842516765235636
1057,0.004220599256097565
1058,0.0016187191803346585
1059,0.005144868739573782
1060,8.83325450785084e-07
1061,3.1001918862771355e-07
1062,3.39381471685824e-05
1063,0.10587833944540632
1064,0.000116242936905372
1065,0.010436817901092313
1066,0.002765207787914077
1067,0.010502327611945708
1068,1.671050135423423e-06
1069,5.037543683933855e-07
1070,6.448358753096053e-05
1071,0.11641009049315283
1072,0.0001919734880456353
1073,0.013267274676835639
1074,0.002917497480843917
1075,0.0134589133825476
1076,2.1406001301419756e-06
1077,5.650993272168014e-07
1078,8.623556793861456e-05
1079,0.10744210383480875
1080,0.0002554802814293828
1081,0.010487547922772077
1082,0.004176346051836704
1083,0.011722275520999883
1084,2.554973780771472e-06
1085,7.399893872081516e-07
1086,7.861490690897041e-05
1087,0.1896441484746835
1088,0.00024399989035277245
1089,0.006537636104107938
1090,0.002556338732244262
1091,0.0075118306251098525
1092,1.4831780525998527e-06
1093,4.723263628179108e-07
1094,4.923300919977856e-05
1095,0.15165605442911165
1096,0.00016750332283329308
1097,0.0178481069864018
1098,0.006145834188433132
1099,0.017098170611711837
1100,4.790937998850504e-06
1101,1.1415152672917901e-06
1102,0.0001434000059828734
1103,0.1710192073497232
1104,0.00032923656164196823
1105,0.0033186009488699584
1106,0.001288784659498587
1107,0.004100639652599897
1108,6.91586812879007e-07
1109,2.4572871382309114e-07
1110,2.6710001046564497e-05
1111,0.0956366797414656
1112,9.458732362361544e-05
1113,0.004858831179108753
1114,0.0018347606614410909
1115,0.005994913353284271
1116,1.0074032793108162e-06
1117,3.437204934290061e-07
1118,3.9370304119858254e-05
1119,0.11012931609433398
1120,0.00012718972710816157
1121,0.010019702929313598
1122,0.004021357919963094
1123,0.010632677933713657
1124,2.465036350192922e-06
1125,7.058259390488092e-07
1126,7.01570189303986e-05
1127,0.22416872296869955
1128,0.00024190451563936712
1129,0.01130870953817873
1130,0.004563879210036402
1131,0.011957580088152174
1132,2.779762350246155e-06
1133,7.771094931562411e-07
1134,7.915370017683809e-05
1135,0.23609060056747908
1136,0.00026652888554745707
1137,0.010440931603463394
1138,0.004151270325029302
1139,0.010309046001140394
1140,2.5039047508105613e-06
1141,6.856500429930678e-07
1142,6.789747874182997e-05
1143,0.2586527410186784
1144,0.0002517167822821498
1145,0.009322662262387621
1146,0.0037101393032103586
1147,0.01028163830953279
1148,2.2464533426923715e-06
1149,6.676943074026674e-07
